gender,age,count,etl_timestamp
Male,20-34,7,2020-06-20 17:20:02
Male,35-54,64,2020-06-20 17:20:02
Male,55-74,322,2020-06-20 17:20:02
Female,35-54,29,2020-06-20 17:20:02
Male,75+,375,2020-06-20 17:20:02
Female,55-74,244,2020-06-20 17:20:02
Female,75+,476,2020-06-20 17:20:02
