gender,age,count,etl_timestamp
Male,20-34,8,2020-07-23 17:20:01
Male,35-54,74,2020-07-23 17:20:01
Male,55-74,357,2020-07-23 17:20:01
Female,35-54,33,2020-07-23 17:20:01
Male,75+,407,2020-07-23 17:20:01
Female,55-74,264,2020-07-23 17:20:01
Female,75+,527,2020-07-23 17:20:01
