gender,age,count,etl_timestamp
Male,20-34,8,2020-07-10 17:20:02
Male,35-54,70,2020-07-10 17:20:02
Male,55-74,345,2020-07-10 17:20:02
Female,35-54,31,2020-07-10 17:20:02
Male,75+,397,2020-07-10 17:20:02
Female,55-74,260,2020-07-10 17:20:02
Female,75+,513,2020-07-10 17:20:02
