gender,age,count,etl_timestamp
Male,35-54,55,2020-06-04 17:20:02
Male,55-74,285,2020-06-04 17:20:02
Female,35-54,26,2020-06-04 17:20:02
Male,75+,348,2020-06-04 17:20:02
Female,55-74,220,2020-06-04 17:20:02
Female,75+,450,2020-06-04 17:20:02
