gender,age,count,etl_timestamp
Male,20-34,9,2020-09-19 17:20:03
Male,35-54,81,2020-09-19 17:20:03
Female,55-74,275,2020-09-19 17:20:03
Female,75+,548,2020-09-19 17:20:03
Male,55-74,388,2020-09-19 17:20:03
Female,35-54,39,2020-09-19 17:20:03
Male,75+,438,2020-09-19 17:20:03
