gender,age,count,etl_timestamp
Male,20-34,6,2020-06-09 17:20:01
Male,35-54,58,2020-06-09 17:20:01
Male,55-74,295,2020-06-09 17:20:01
Female,35-54,27,2020-06-09 17:20:01
Male,75+,353,2020-06-09 17:20:01
Female,55-74,226,2020-06-09 17:20:01
Female,75+,455,2020-06-09 17:20:01
