gender,age,count,etl_timestamp
Male,20-34,9,2020-09-01 17:20:02
Male,35-54,78,2020-09-01 17:20:02
Female,55-74,275,2020-09-01 17:20:02
Female,75+,542,2020-09-01 17:20:02
Male,55-74,376,2020-09-01 17:20:02
Female,35-54,38,2020-09-01 17:20:02
Male,75+,428,2020-09-01 17:20:02
