gender,age,count,etl_timestamp
Male,20-34,8,2020-07-09 17:20:02
Male,35-54,70,2020-07-09 17:20:02
Male,55-74,344,2020-07-09 17:20:02
Female,35-54,31,2020-07-09 17:20:02
Male,75+,398,2020-07-09 17:20:02
Female,55-74,259,2020-07-09 17:20:02
Female,75+,512,2020-07-09 17:20:02
