result_date,etl_timestamp,positive,negative
2020-05-06,2020-08-27 17:20:02,359,1529
2020-06-13,2020-08-27 17:20:02,99,1773
2020-05-23,2020-08-27 17:20:02,196,1535
2020-04-26,2020-08-27 17:20:02,208,594
2020-08-22,2020-08-27 17:20:02,83,2914
2020-04-07,2020-08-27 17:20:02,513,755
2020-05-17,2020-08-27 17:20:02,142,1178
2020-06-27,2020-08-27 17:20:02,112,1560
2020-06-03,2020-08-27 17:20:02,147,1622
2020-07-18,2020-08-27 17:20:02,117,2423
2020-04-03,2020-08-27 17:20:02,512,893
2020-07-25,2020-08-27 17:20:02,141,2722
2020-06-12,2020-08-27 17:20:02,105,1868
2020-07-01,2020-08-27 17:20:02,159,2289
2020-05-25,2020-08-27 17:20:02,129,1292
2020-07-14,2020-08-27 17:20:02,144,2322
2020-04-30,2020-08-27 17:20:02,435,1400
2020-08-13,2020-08-27 17:20:02,100,2995
2020-04-16,2020-08-27 17:20:02,526,761
2020-06-05,2020-08-27 17:20:02,119,1453
2020-07-21,2020-08-27 17:20:02,156,2669
2020-04-08,2020-08-27 17:20:02,579,920
2020-08-21,2020-08-27 17:20:02,89,2789
2020-06-26,2020-08-27 17:20:02,88,1504
2020-05-30,2020-08-27 17:20:02,127,1527
2020-05-05,2020-08-27 17:20:02,368,1228
2020-08-26,2020-08-27 17:20:02,60,2415
2020-03-31,2020-08-27 17:20:02,363,737
2020-07-28,2020-08-27 17:20:02,116,2752
2020-05-11,2020-08-27 17:20:02,246,888
2020-06-19,2020-08-27 17:20:02,121,2122
2020-05-20,2020-08-27 17:20:02,194,1704
2020-07-16,2020-08-27 17:20:02,146,2670
2020-08-03,2020-08-27 17:20:02,89,1686
2020-03-25,2020-08-27 17:20:02,169,657
2020-08-08,2020-08-27 17:20:02,89,2350
2020-03-20,2020-08-27 17:20:02,32,176
2020-06-18,2020-08-27 17:20:02,100,2110
2020-04-28,2020-08-27 17:20:02,473,1128
2020-04-25,2020-08-27 17:20:02,329,843
2020-03-14,2020-08-27 17:20:02,6,50
2020-07-13,2020-08-27 17:20:02,138,2012
2020-06-06,2020-08-27 17:20:02,84,1163
2020-07-02,2020-08-27 17:20:02,119,1989
2020-07-03,2020-08-27 17:20:02,129,2570
2020-03-18,2020-08-27 17:20:02,8,178
2020-07-09,2020-08-27 17:20:02,113,2301
2020-04-10,2020-08-27 17:20:02,579,877
2020-08-19,2020-08-27 17:20:02,115,3481
2020-05-18,2020-08-27 17:20:02,182,901
2020-04-05,2020-08-27 17:20:02,411,663
2020-08-24,2020-08-27 17:20:02,68,1874
2020-03-11,2020-08-27 17:20:02,NA,13
2020-05-12,2020-08-27 17:20:02,248,1345
2020-06-21,2020-08-27 17:20:02,66,1093
2020-07-07,2020-08-27 17:20:02,139,2388
2020-06-14,2020-08-27 17:20:02,60,1242
2020-04-22,2020-08-27 17:20:02,531,974
2020-03-24,2020-08-27 17:20:02,117,471
2020-08-04,2020-08-27 17:20:02,103,2916
2020-04-09,2020-08-27 17:20:02,583,821
2020-08-20,2020-08-27 17:20:02,107,2878
2020-05-19,2020-08-27 17:20:02,258,1486
2020-07-08,2020-08-27 17:20:02,121,2977
2020-03-13,2020-08-27 17:20:02,NA,49
2020-06-29,2020-08-27 17:20:02,127,2110
2020-06-10,2020-08-27 17:20:02,114,2057
2020-04-24,2020-08-27 17:20:02,492,1147
2020-05-29,2020-08-27 17:20:02,206,1948
2020-05-02,2020-08-27 17:20:02,307,885
2020-07-30,2020-08-27 17:20:02,135,2925
2020-03-29,2020-08-27 17:20:02,215,477
2020-05-09,2020-08-27 17:20:02,226,1152
2020-06-01,2020-08-27 17:20:02,103,1250
2020-07-22,2020-08-27 17:20:02,204,3601
2020-08-10,2020-08-27 17:20:02,110,2011
2020-04-19,2020-08-27 17:20:02,263,456
2020-08-02,2020-08-27 17:20:02,85,2343
2020-03-26,2020-08-27 17:20:02,195,565
2020-06-20,2020-08-27 17:20:02,124,2099
2020-07-23,2020-08-27 17:20:02,220,3923
2020-04-15,2020-08-27 17:20:02,607,874
2020-08-14,2020-08-27 17:20:02,129,3157
2020-05-03,2020-08-27 17:20:02,169,619
2020-05-28,2020-08-27 17:20:02,209,2005
2020-05-01,2020-08-27 17:20:02,420,1062
2020-05-15,2020-08-27 17:20:02,264,1708
2020-06-11,2020-08-27 17:20:02,104,1594
2020-07-06,2020-08-27 17:20:02,115,1942
2020-03-28,2020-08-27 17:20:02,146,472
2020-07-31,2020-08-27 17:20:02,149,2850
2020-08-01,2020-08-27 17:20:02,66,2050
2020-03-27,2020-08-27 17:20:02,223,772
2020-05-26,2020-08-27 17:20:02,222,1775
2020-07-20,2020-08-27 17:20:02,125,2317
2020-06-16,2020-08-27 17:20:02,88,2090
2020-03-30,2020-08-27 17:20:02,241,472
2020-07-29,2020-08-27 17:20:02,153,2616
2020-06-15,2020-08-27 17:20:02,95,1821
2020-05-14,2020-08-27 17:20:02,263,1778
2020-07-24,2020-08-27 17:20:02,212,3329
2020-04-27,2020-08-27 17:20:02,430,826
2020-04-18,2020-08-27 17:20:02,275,575
2020-08-11,2020-08-27 17:20:02,166,3279
2020-06-02,2020-08-27 17:20:02,133,1522
2020-04-21,2020-08-27 17:20:02,508,921
2020-05-07,2020-08-27 17:20:02,312,1409
2020-06-07,2020-08-27 17:20:02,89,1108
2020-05-27,2020-08-27 17:20:02,188,1918
2020-07-12,2020-08-27 17:20:02,88,1211
2020-03-15,2020-08-27 17:20:02,NA,30
2020-07-19,2020-08-27 17:20:02,105,1988
2020-08-23,2020-08-27 17:20:02,59,1740
2020-04-06,2020-08-27 17:20:02,554,860
2020-06-23,2020-08-27 17:20:02,155,2173
2020-03-16,2020-08-27 17:20:02,7,85
2020-07-11,2020-08-27 17:20:02,99,1424
2020-08-18,2020-08-27 17:20:02,123,2936
2020-04-11,2020-08-27 17:20:02,416,639
2020-03-17,2020-08-27 17:20:02,16,166
2020-07-10,2020-08-27 17:20:02,111,1808
2020-03-08,2020-08-27 17:20:02,NA,11
