result_date,etl_timestamp,positive,negative
2020-05-18,2020-07-03 17:20:03,184,894
2020-05-26,2020-07-03 17:20:03,222,1778
2020-04-11,2020-07-03 17:20:03,416,679
2020-05-04,2020-07-03 17:20:03,376,816
2020-05-10,2020-07-03 17:20:03,123,778
2020-03-31,2020-07-03 17:20:03,363,742
2020-03-12,2020-07-03 17:20:03,NA,21
2020-06-21,2020-07-03 17:20:03,65,1085
2020-06-08,2020-07-03 17:20:03,113,1402
2020-06-30,2020-07-03 17:20:03,126,2117
2020-03-22,2020-07-03 17:20:03,50,165
2020-04-25,2020-07-03 17:20:03,329,859
2020-05-21,2020-07-03 17:20:03,319,2154
2020-04-12,2020-07-03 17:20:03,418,709
2020-04-30,2020-07-03 17:20:03,436,1433
2020-05-03,2020-07-03 17:20:03,169,635
2020-04-07,2020-07-03 17:20:03,513,793
2020-06-17,2020-07-03 17:20:03,144,2473
2020-05-14,2020-07-03 17:20:03,263,1780
2020-04-27,2020-07-03 17:20:03,429,842
2020-03-23,2020-07-03 17:20:03,73,311
2020-06-16,2020-07-03 17:20:03,89,2182
2020-03-17,2020-07-03 17:20:03,16,160
2020-03-28,2020-07-03 17:20:03,146,473
2020-05-09,2020-07-03 17:20:03,225,1187
2020-06-01,2020-07-03 17:20:03,103,1250
2020-04-04,2020-07-03 17:20:03,553,822
2020-05-16,2020-07-03 17:20:03,166,1364
2020-06-09,2020-07-03 17:20:03,142,1970
2020-03-13,2020-07-03 17:20:03,NA,47
2020-06-05,2020-07-03 17:20:03,119,1460
2020-06-22,2020-07-03 17:20:03,108,1570
2020-05-13,2020-07-03 17:20:03,245,1495
2020-03-29,2020-07-03 17:20:03,215,487
2020-05-29,2020-07-03 17:20:03,205,1966
2020-05-20,2020-07-03 17:20:03,194,1704
2020-03-26,2020-07-03 17:20:03,194,573
2020-03-08,2020-07-03 17:20:03,NA,11
2020-04-23,2020-07-03 17:20:03,573,1235
2020-05-23,2020-07-03 17:20:03,196,1543
2020-04-15,2020-07-03 17:20:03,605,870
2020-06-19,2020-07-03 17:20:03,118,2108
2020-06-14,2020-07-03 17:20:03,59,1250
2020-04-21,2020-07-03 17:20:03,509,923
2020-06-26,2020-07-03 17:20:03,80,1568
2020-04-28,2020-07-03 17:20:03,473,1145
2020-04-03,2020-07-03 17:20:03,512,910
2020-07-03,2020-07-03 17:20:03,8,227
2020-05-24,2020-07-03 17:20:03,178,1412
2020-04-17,2020-07-03 17:20:03,601,1026
2020-06-06,2020-07-03 17:20:03,84,1165
2020-04-09,2020-07-03 17:20:03,583,855
2020-06-24,2020-07-03 17:20:03,128,2089
2020-03-15,2020-07-03 17:20:03,NA,30
2020-04-18,2020-07-03 17:20:03,275,583
2020-06-03,2020-07-03 17:20:03,146,1633
2020-05-08,2020-07-03 17:20:03,358,1294
2020-06-28,2020-07-03 17:20:03,93,1594
2020-03-18,2020-07-03 17:20:03,8,170
2020-06-10,2020-07-03 17:20:03,113,2128
2020-03-20,2020-07-03 17:20:03,33,173
2020-04-05,2020-07-03 17:20:03,411,662
2020-03-21,2020-07-03 17:20:03,53,340
2020-05-01,2020-07-03 17:20:03,419,1121
2020-05-07,2020-07-03 17:20:03,313,1413
2020-05-02,2020-07-03 17:20:03,308,913
2020-03-24,2020-07-03 17:20:03,116,481
2020-06-23,2020-07-03 17:20:03,156,2249
2020-04-10,2020-07-03 17:20:03,583,924
2020-06-11,2020-07-03 17:20:03,103,1592
2020-04-19,2020-07-03 17:20:03,261,463
2020-06-25,2020-07-03 17:20:03,119,2143
