result_date,etl_timestamp,positive,negative
2020-03-27,2020-06-04 17:20:02,222,769
2020-05-05,2020-06-04 17:20:02,362,1252
2020-05-30,2020-06-04 17:20:02,126,1525
2020-03-24,2020-06-04 17:20:02,115,477
2020-04-26,2020-06-04 17:20:02,204,620
2020-05-23,2020-06-04 17:20:02,192,1535
2020-04-16,2020-06-04 17:20:02,524,772
2020-05-01,2020-06-04 17:20:02,414,1104
2020-05-20,2020-06-04 17:20:02,193,1697
2020-04-24,2020-06-04 17:20:02,490,1147
2020-04-17,2020-06-04 17:20:02,600,1024
2020-05-22,2020-06-04 17:20:02,204,1736
2020-03-11,2020-06-04 17:20:02,NA,13
2020-04-01,2020-06-04 17:20:02,421,746
2020-05-31,2020-06-04 17:20:02,113,1418
2020-04-10,2020-06-04 17:20:02,578,921
2020-05-19,2020-06-04 17:20:02,258,1492
2020-04-14,2020-06-04 17:20:02,384,515
2020-05-15,2020-06-04 17:20:02,264,1708
2020-06-02,2020-06-04 17:20:02,104,1456
2020-04-06,2020-06-04 17:20:02,550,863
2020-05-02,2020-06-04 17:20:02,308,897
2020-04-13,2020-06-04 17:20:02,254,354
2020-05-28,2020-06-04 17:20:02,205,2015
2020-03-14,2020-06-04 17:20:02,6,49
2020-03-21,2020-06-04 17:20:02,53,337
2020-05-11,2020-06-04 17:20:02,248,881
2020-05-27,2020-06-04 17:20:02,193,1938
2020-05-08,2020-06-04 17:20:02,355,1284
2020-05-18,2020-06-04 17:20:02,183,888
2020-05-26,2020-06-04 17:20:02,215,1771
2020-04-11,2020-06-04 17:20:02,418,674
2020-05-04,2020-06-04 17:20:02,375,813
2020-05-10,2020-06-04 17:20:02,123,772
2020-03-31,2020-06-04 17:20:02,363,738
2020-03-12,2020-06-04 17:20:02,NA,20
2020-03-22,2020-06-04 17:20:02,49,158
2020-04-25,2020-06-04 17:20:02,331,857
2020-05-21,2020-06-04 17:20:02,316,2128
2020-04-12,2020-06-04 17:20:02,417,704
2020-04-30,2020-06-04 17:20:02,436,1426
2020-05-03,2020-06-04 17:20:02,167,621
2020-04-07,2020-06-04 17:20:02,513,782
2020-05-14,2020-06-04 17:20:02,262,1771
2020-04-27,2020-06-04 17:20:02,425,839
2020-03-23,2020-06-04 17:20:02,74,307
2020-03-17,2020-06-04 17:20:02,16,160
2020-03-28,2020-06-04 17:20:02,145,470
2020-05-09,2020-06-04 17:20:02,224,1176
2020-06-01,2020-06-04 17:20:02,101,1235
2020-04-04,2020-06-04 17:20:02,552,815
2020-05-16,2020-06-04 17:20:02,166,1355
2020-03-13,2020-06-04 17:20:02,NA,47
2020-05-13,2020-06-04 17:20:02,245,1483
2020-03-29,2020-06-04 17:20:02,215,486
2020-05-29,2020-06-04 17:20:02,200,1956
2020-03-26,2020-06-04 17:20:02,194,569
2020-03-08,2020-06-04 17:20:02,NA,11
2020-04-23,2020-06-04 17:20:02,573,1229
2020-04-15,2020-06-04 17:20:02,608,872
2020-04-21,2020-06-04 17:20:02,507,920
2020-04-28,2020-06-04 17:20:02,473,1144
2020-04-03,2020-06-04 17:20:02,511,901
2020-05-24,2020-06-04 17:20:02,177,1409
2020-04-09,2020-06-04 17:20:02,582,851
2020-03-15,2020-06-04 17:20:02,NA,30
2020-04-18,2020-06-04 17:20:02,275,582
2020-06-03,2020-06-04 17:20:02,69,1000
2020-03-18,2020-06-04 17:20:02,8,170
2020-03-20,2020-06-04 17:20:02,33,173
2020-04-05,2020-06-04 17:20:02,405,653
2020-05-07,2020-06-04 17:20:02,312,1399
2020-04-19,2020-06-04 17:20:02,262,457
2020-04-20,2020-06-04 17:20:02,495,664
2020-05-25,2020-06-04 17:20:02,125,1300
2020-04-02,2020-06-04 17:20:02,364,703
2020-04-22,2020-06-04 17:20:02,531,1022
2020-05-06,2020-06-04 17:20:02,355,1544
2020-03-19,2020-06-04 17:20:02,32,268
2020-05-17,2020-06-04 17:20:02,142,1167
2020-03-30,2020-06-04 17:20:02,241,455
2020-03-16,2020-06-04 17:20:02,7,84
2020-04-08,2020-06-04 17:20:02,577,911
2020-06-04,2020-06-04 17:20:02,NA,69
2020-04-29,2020-06-04 17:20:02,523,1625
2020-03-25,2020-06-04 17:20:02,172,659
2020-05-12,2020-06-04 17:20:02,249,1352
