result_date,etl_timestamp,positive,negative
2020-06-08,2020-08-21 17:20:03,110,1397
2020-05-13,2020-08-21 17:20:03,245,1487
2020-07-15,2020-08-21 17:20:03,159,2931
2020-03-12,2020-08-21 17:20:03,NA,22
2020-04-17,2020-08-21 17:20:03,599,994
2020-08-12,2020-08-21 17:20:03,199,4234
2020-07-04,2020-08-21 17:20:03,69,1323
2020-05-24,2020-08-21 17:20:03,177,1402
2020-04-29,2020-08-21 17:20:03,523,1598
2020-04-04,2020-08-21 17:20:03,553,811
2020-06-25,2020-08-21 17:20:03,124,2094
2020-06-01,2020-08-21 17:20:03,103,1250
2020-07-22,2020-08-21 17:20:03,204,3587
2020-08-10,2020-08-21 17:20:03,109,2010
2020-04-19,2020-08-21 17:20:03,262,456
2020-08-02,2020-08-21 17:20:03,85,2344
2020-03-26,2020-08-21 17:20:03,195,565
2020-07-08,2020-08-21 17:20:03,121,2975
2020-06-20,2020-08-21 17:20:03,124,2086
2020-07-03,2020-08-21 17:20:03,129,2569
2020-08-13,2020-08-21 17:20:03,96,2987
2020-04-16,2020-08-21 17:20:03,526,761
2020-04-05,2020-08-21 17:20:03,411,663
2020-03-11,2020-08-21 17:20:03,NA,13
2020-07-16,2020-08-21 17:20:03,146,2670
2020-05-12,2020-08-21 17:20:03,248,1342
2020-06-21,2020-08-21 17:20:03,66,1093
2020-07-13,2020-08-21 17:20:03,138,2001
2020-03-14,2020-08-21 17:20:03,6,62
2020-07-07,2020-08-21 17:20:03,139,2387
2020-05-30,2020-08-21 17:20:03,127,1526
2020-06-14,2020-08-21 17:20:03,60,1242
2020-04-22,2020-08-21 17:20:03,532,974
2020-03-24,2020-08-21 17:20:03,117,471
2020-08-04,2020-08-21 17:20:03,103,2914
2020-04-09,2020-08-21 17:20:03,583,820
2020-08-20,2020-08-21 17:20:03,70,2311
2020-05-19,2020-08-21 17:20:03,258,1486
2020-05-05,2020-08-21 17:20:03,368,1227
2020-03-31,2020-08-21 17:20:03,363,737
2020-07-28,2020-08-21 17:20:03,116,2751
2020-05-11,2020-08-21 17:20:03,246,888
2020-07-23,2020-08-21 17:20:03,220,3916
2020-05-18,2020-08-21 17:20:03,182,901
2020-04-08,2020-08-21 17:20:03,579,919
2020-08-21,2020-08-21 17:20:03,NA,152
2020-05-03,2020-08-21 17:20:03,169,619
2020-05-28,2020-08-21 17:20:03,210,2004
2020-03-13,2020-08-21 17:20:03,NA,69
2020-07-14,2020-08-21 17:20:03,144,2320
2020-06-09,2020-08-21 17:20:03,142,1968
2020-06-22,2020-08-21 17:20:03,109,1566
2020-06-30,2020-08-21 17:20:03,129,2113
2020-08-07,2020-08-21 17:20:03,100,2591
2020-03-21,2020-08-21 17:20:03,53,353
2020-05-16,2020-08-21 17:20:03,166,1366
2020-04-20,2020-08-21 17:20:03,493,626
2020-06-29,2020-08-21 17:20:03,128,2107
2020-04-21,2020-08-21 17:20:03,508,921
2020-07-20,2020-08-21 17:20:03,125,2317
2020-04-30,2020-08-21 17:20:03,437,1392
2020-06-19,2020-08-21 17:20:03,121,2115
2020-08-11,2020-08-21 17:20:03,165,3277
2020-04-18,2020-08-21 17:20:03,275,575
2020-05-26,2020-08-21 17:20:03,222,1777
2020-06-12,2020-08-21 17:20:03,105,1868
2020-08-18,2020-08-21 17:20:03,112,2930
2020-04-11,2020-08-21 17:20:03,416,639
2020-07-24,2020-08-21 17:20:03,212,3322
2020-05-02,2020-08-21 17:20:03,307,884
2020-07-30,2020-08-21 17:20:03,138,2920
2020-03-29,2020-08-21 17:20:03,215,477
2020-05-09,2020-08-21 17:20:03,226,1152
2020-05-14,2020-08-21 17:20:03,263,1777
2020-04-27,2020-08-21 17:20:03,431,823
2020-03-27,2020-08-21 17:20:03,223,770
2020-08-01,2020-08-21 17:20:03,66,2047
2020-06-02,2020-08-21 17:20:03,133,1522
2020-06-26,2020-08-21 17:20:03,88,1504
2020-06-10,2020-08-21 17:20:03,114,2056
2020-07-01,2020-08-21 17:20:03,159,2289
2020-05-25,2020-08-21 17:20:03,129,1292
2020-06-05,2020-08-21 17:20:03,118,1453
2020-07-21,2020-08-21 17:20:03,156,2667
2020-03-17,2020-08-21 17:20:03,16,166
2020-07-10,2020-08-21 17:20:03,111,1803
2020-07-19,2020-08-21 17:20:03,105,1973
2020-03-08,2020-08-21 17:20:03,NA,21
2020-05-27,2020-08-21 17:20:03,187,1910
2020-03-22,2020-08-21 17:20:03,51,166
2020-08-06,2020-08-21 17:20:03,161,2964
2020-07-26,2020-08-21 17:20:03,93,2252
2020-04-02,2020-08-21 17:20:03,362,692
2020-04-24,2020-08-21 17:20:03,492,1146
2020-05-20,2020-08-21 17:20:03,194,1704
2020-05-29,2020-08-21 17:20:03,206,1946
2020-05-01,2020-08-21 17:20:03,420,1062
2020-07-02,2020-08-21 17:20:03,119,1988
2020-06-07,2020-08-21 17:20:03,90,1106
2020-05-15,2020-08-21 17:20:03,264,1708
2020-03-20,2020-08-21 17:20:03,32,179
2020-08-08,2020-08-21 17:20:03,89,2346
2020-06-11,2020-08-21 17:20:03,104,1594
2020-04-25,2020-08-21 17:20:03,329,842
2020-06-06,2020-08-21 17:20:03,84,1163
2020-04-28,2020-08-21 17:20:03,472,1126
2020-03-18,2020-08-21 17:20:03,8,177
2020-07-09,2020-08-21 17:20:03,114,2300
2020-04-10,2020-08-21 17:20:03,579,876
2020-08-19,2020-08-21 17:20:03,82,3387
2020-03-25,2020-08-21 17:20:03,169,657
2020-08-03,2020-08-21 17:20:03,89,1682
2020-03-28,2020-08-21 17:20:03,146,472
2020-07-31,2020-08-21 17:20:03,147,2846
2020-07-12,2020-08-21 17:20:03,88,1199
2020-03-15,2020-08-21 17:20:03,NA,30
2020-04-06,2020-08-21 17:20:03,554,860
2020-03-30,2020-08-21 17:20:03,241,472
2020-07-29,2020-08-21 17:20:03,154,2614
2020-05-08,2020-08-21 17:20:03,357,1279
2020-06-18,2020-08-21 17:20:03,100,2108
