result_date,etl_timestamp,positive,negative
2020-03-21,2020-07-23 17:20:01,53,339
2020-05-01,2020-07-23 17:20:01,419,1124
2020-05-07,2020-07-23 17:20:01,313,1415
2020-05-02,2020-07-23 17:20:01,307,914
2020-03-24,2020-07-23 17:20:01,117,481
2020-06-23,2020-07-23 17:20:01,154,2250
2020-04-10,2020-07-23 17:20:01,585,924
2020-06-11,2020-07-23 17:20:01,104,1592
2020-04-19,2020-07-23 17:20:01,261,467
2020-07-16,2020-07-23 17:20:01,143,2722
2020-06-25,2020-07-23 17:20:01,123,2145
2020-05-11,2020-07-23 17:20:01,247,884
2020-04-20,2020-07-23 17:20:01,495,668
2020-05-25,2020-07-23 17:20:01,128,1304
2020-04-02,2020-07-23 17:20:01,364,709
2020-07-02,2020-07-23 17:20:01,119,2016
2020-07-20,2020-07-23 17:20:01,111,2363
2020-05-30,2020-07-23 17:20:01,129,1535
2020-04-22,2020-07-23 17:20:01,532,1027
2020-04-14,2020-07-23 17:20:01,382,517
2020-05-31,2020-07-23 17:20:01,112,1426
2020-05-06,2020-07-23 17:20:01,357,1553
2020-06-20,2020-07-23 17:20:01,124,2087
2020-07-01,2020-07-23 17:20:01,160,2360
2020-03-19,2020-07-23 17:20:01,32,267
2020-07-18,2020-07-23 17:20:01,115,2418
2020-05-17,2020-07-23 17:20:01,142,1174
2020-05-28,2020-07-23 17:20:01,208,2025
2020-06-04,2020-07-23 17:20:01,87,1345
2020-03-30,2020-07-23 17:20:01,241,464
2020-04-26,2020-07-23 17:20:01,206,623
2020-05-15,2020-07-23 17:20:01,264,1726
2020-06-12,2020-07-23 17:20:01,105,1862
2020-03-16,2020-07-23 17:20:01,7,83
2020-07-11,2020-07-23 17:20:01,98,1411
2020-03-27,2020-07-23 17:20:01,223,776
2020-06-15,2020-07-23 17:20:01,95,1832
2020-04-08,2020-07-23 17:20:01,579,923
2020-04-24,2020-07-23 17:20:01,491,1153
2020-07-04,2020-07-23 17:20:01,65,1328
2020-06-29,2020-07-23 17:20:01,128,2111
2020-04-29,2020-07-23 17:20:01,523,1632
2020-06-18,2020-07-23 17:20:01,102,2125
2020-04-13,2020-07-23 17:20:01,253,357
2020-06-13,2020-07-23 17:20:01,99,1772
2020-06-27,2020-07-23 17:20:01,110,1563
2020-05-19,2020-07-23 17:20:01,259,1501
2020-05-27,2020-07-23 17:20:01,189,1952
2020-04-01,2020-07-23 17:20:01,421,749
2020-03-25,2020-07-23 17:20:01,171,668
2020-07-22,2020-07-23 17:20:01,139,2870
2020-05-12,2020-07-23 17:20:01,248,1361
2020-07-13,2020-07-23 17:20:01,135,2011
2020-03-14,2020-07-23 17:20:01,6,49
2020-04-16,2020-07-23 17:20:01,525,775
2020-06-02,2020-07-23 17:20:01,134,1526
2020-07-06,2020-07-23 17:20:01,115,1931
2020-05-22,2020-07-23 17:20:01,204,1751
2020-04-06,2020-07-23 17:20:01,554,867
2020-06-07,2020-07-23 17:20:01,90,1108
2020-05-05,2020-07-23 17:20:01,366,1265
2020-03-11,2020-07-23 17:20:01,NA,12
