result_date,etl_timestamp,positive,negative
2020-05-18,2020-06-20 17:20:02,184,894
2020-05-26,2020-06-20 17:20:02,214,1778
2020-04-11,2020-06-20 17:20:02,418,679
2020-05-04,2020-06-20 17:20:02,376,816
2020-05-10,2020-06-20 17:20:02,123,778
2020-03-31,2020-06-20 17:20:02,363,742
2020-03-12,2020-06-20 17:20:02,NA,21
2020-06-08,2020-06-20 17:20:02,111,1402
2020-03-22,2020-06-20 17:20:02,51,165
2020-04-25,2020-06-20 17:20:02,328,859
2020-05-21,2020-06-20 17:20:02,316,2154
2020-04-12,2020-06-20 17:20:02,418,709
2020-04-30,2020-06-20 17:20:02,436,1433
2020-05-03,2020-06-20 17:20:02,167,635
2020-04-07,2020-06-20 17:20:02,514,793
2020-06-17,2020-06-20 17:20:02,129,2386
2020-05-14,2020-06-20 17:20:02,263,1780
2020-04-27,2020-06-20 17:20:02,430,842
2020-03-23,2020-06-20 17:20:02,72,310
2020-06-16,2020-06-20 17:20:02,86,2180
2020-03-17,2020-06-20 17:20:02,16,160
2020-03-28,2020-06-20 17:20:02,145,473
2020-05-09,2020-06-20 17:20:02,225,1187
2020-06-01,2020-06-20 17:20:02,102,1250
2020-04-04,2020-06-20 17:20:02,552,822
2020-05-16,2020-06-20 17:20:02,165,1364
2020-06-09,2020-06-20 17:20:02,140,1970
2020-03-13,2020-06-20 17:20:02,NA,47
2020-06-05,2020-06-20 17:20:02,116,1460
2020-05-13,2020-06-20 17:20:02,246,1495
2020-03-29,2020-06-20 17:20:02,215,487
2020-05-29,2020-06-20 17:20:02,201,1966
2020-05-20,2020-06-20 17:20:02,194,1704
2020-03-26,2020-06-20 17:20:02,194,573
2020-03-08,2020-06-20 17:20:02,NA,11
2020-04-23,2020-06-20 17:20:02,573,1235
2020-05-23,2020-06-20 17:20:02,193,1543
2020-04-15,2020-06-20 17:20:02,602,874
2020-06-19,2020-06-20 17:20:02,15,159
2020-06-14,2020-06-20 17:20:02,57,1250
2020-04-21,2020-06-20 17:20:02,508,923
2020-04-28,2020-06-20 17:20:02,473,1150
2020-04-03,2020-06-20 17:20:02,511,910
2020-05-24,2020-06-20 17:20:02,177,1412
2020-04-17,2020-06-20 17:20:02,598,1036
2020-06-06,2020-06-20 17:20:02,85,1165
2020-04-09,2020-06-20 17:20:02,582,856
2020-03-15,2020-06-20 17:20:02,NA,30
2020-04-18,2020-06-20 17:20:02,274,583
2020-06-03,2020-06-20 17:20:02,143,1633
2020-05-08,2020-06-20 17:20:02,356,1294
2020-03-18,2020-06-20 17:20:02,8,170
2020-06-10,2020-06-20 17:20:02,111,2128
2020-03-20,2020-06-20 17:20:02,32,173
2020-04-05,2020-06-20 17:20:02,405,662
2020-03-21,2020-06-20 17:20:02,53,340
2020-05-01,2020-06-20 17:20:02,417,1121
2020-05-07,2020-06-20 17:20:02,313,1413
2020-05-02,2020-06-20 17:20:02,308,913
2020-03-24,2020-06-20 17:20:02,115,481
2020-04-10,2020-06-20 17:20:02,584,924
2020-06-11,2020-06-20 17:20:02,99,1591
2020-04-19,2020-06-20 17:20:02,261,463
2020-05-11,2020-06-20 17:20:02,248,883
2020-04-20,2020-06-20 17:20:02,494,668
2020-05-25,2020-06-20 17:20:02,126,1303
2020-04-02,2020-06-20 17:20:02,363,708
2020-05-30,2020-06-20 17:20:02,127,1535
2020-04-22,2020-06-20 17:20:02,528,1025
2020-04-14,2020-06-20 17:20:02,381,517
2020-05-31,2020-06-20 17:20:02,112,1424
2020-05-06,2020-06-20 17:20:02,355,1553
2020-03-19,2020-06-20 17:20:02,32,268
2020-05-17,2020-06-20 17:20:02,142,1174
2020-05-28,2020-06-20 17:20:02,206,2025
2020-06-04,2020-06-20 17:20:02,85,1345
2020-03-30,2020-06-20 17:20:02,241,463
2020-04-26,2020-06-20 17:20:02,205,623
2020-05-15,2020-06-20 17:20:02,264,1723
2020-06-12,2020-06-20 17:20:02,100,1862
2020-03-16,2020-06-20 17:20:02,7,84
2020-03-27,2020-06-20 17:20:02,222,776
2020-06-15,2020-06-20 17:20:02,96,1831
2020-04-08,2020-06-20 17:20:02,577,923
2020-04-24,2020-06-20 17:20:02,490,1152
2020-04-29,2020-06-20 17:20:02,522,1631
2020-06-18,2020-06-20 17:20:02,52,1592
2020-04-13,2020-06-20 17:20:02,254,357
2020-06-13,2020-06-20 17:20:02,97,1772
2020-05-19,2020-06-20 17:20:02,258,1501
2020-05-27,2020-06-20 17:20:02,184,1952
2020-04-01,2020-06-20 17:20:02,421,749
2020-03-25,2020-06-20 17:20:02,171,667
2020-05-12,2020-06-20 17:20:02,248,1358
2020-03-14,2020-06-20 17:20:02,6,49
2020-04-16,2020-06-20 17:20:02,521,774
2020-06-02,2020-06-20 17:20:02,129,1525
2020-05-22,2020-06-20 17:20:02,204,1748
2020-04-06,2020-06-20 17:20:02,550,867
2020-06-07,2020-06-20 17:20:02,89,1108
2020-05-05,2020-06-20 17:20:02,364,1263
2020-03-11,2020-06-20 17:20:02,NA,13
