result_date,etl_timestamp,positive,negative
2020-07-14,2020-08-22 17:20:01,144,2322
2020-04-30,2020-08-22 17:20:01,435,1400
2020-05-13,2020-08-22 17:20:01,245,1489
2020-07-21,2020-08-22 17:20:01,156,2669
2020-04-08,2020-08-22 17:20:01,579,920
2020-08-21,2020-08-22 17:20:01,60,2286
2020-07-19,2020-08-22 17:20:01,105,1988
2020-06-30,2020-08-22 17:20:01,129,2114
2020-03-30,2020-08-22 17:20:01,241,472
2020-07-29,2020-08-22 17:20:01,153,2616
2020-06-08,2020-08-22 17:20:01,110,1398
2020-05-28,2020-08-22 17:20:01,209,2005
2020-04-07,2020-08-22 17:20:01,513,755
2020-08-22,2020-08-22 17:20:01,10,338
2020-07-20,2020-08-22 17:20:01,125,2317
2020-06-19,2020-08-22 17:20:01,121,2122
2020-05-26,2020-08-22 17:20:01,222,1777
2020-05-23,2020-08-22 17:20:01,196,1535
2020-04-26,2020-08-22 17:20:01,207,594
2020-06-27,2020-08-22 17:20:01,112,1561
2020-08-16,2020-08-22 17:20:01,91,2172
2020-04-13,2020-08-22 17:20:01,254,354
2020-05-03,2020-08-22 17:20:01,169,619
2020-07-08,2020-08-22 17:20:01,121,2977
2020-03-13,2020-08-22 17:20:01,NA,69
2020-06-09,2020-08-22 17:20:01,142,1969
2020-04-04,2020-08-22 17:20:01,553,811
2020-05-08,2020-08-22 17:20:01,356,1279
2020-06-18,2020-08-22 17:20:01,100,2110
2020-05-30,2020-08-22 17:20:01,127,1526
2020-04-22,2020-08-22 17:20:01,531,974
2020-03-31,2020-08-22 17:20:01,363,737
2020-07-28,2020-08-22 17:20:01,116,2752
2020-03-17,2020-08-22 17:20:01,16,166
2020-07-10,2020-08-22 17:20:01,111,1808
2020-03-08,2020-08-22 17:20:01,NA,21
2020-06-01,2020-08-22 17:20:01,103,1250
2020-07-04,2020-08-22 17:20:01,69,1323
2020-07-15,2020-08-22 17:20:01,159,2932
2020-03-12,2020-08-22 17:20:01,NA,21
