age,count,etl_timestamp
20-34,6364,2020-06-30 17:20:01
55-74,7168,2020-06-30 17:20:01
75+,3093,2020-06-30 17:20:01
<20,1288,2020-06-30 17:20:01
35-54,8208,2020-06-30 17:20:01
