age,count,etl_timestamp
20-34,7032,2020-07-15 17:20:01
55-74,7427,2020-07-15 17:20:01
75+,3170,2020-07-15 17:20:01
<20,1507,2020-07-15 17:20:01
35-54,8718,2020-07-15 17:20:01
