age,count,etl_timestamp
20-34,10618,2020-09-30 17:20:02
55-74,8954,2020-09-30 17:20:02
75+,3544,2020-09-30 17:20:02
<20,2831,2020-09-30 17:20:02
35-54,11258,2020-09-30 17:20:02
