age,count,etl_timestamp
20-34,7939,2020-07-30 17:20:02
55-74,7805,2020-07-30 17:20:02
75+,3256,2020-07-30 17:20:02
<20,1768,2020-07-30 17:20:02
35-54,9430,2020-07-30 17:20:02
