age,count,etl_timestamp
20-34,6023,2020-06-22 17:20:02
55-74,6999,2020-06-22 17:20:02
75+,3039,2020-06-22 17:20:02
<20,1117,2020-06-22 17:20:02
35-54,7927,2020-06-22 17:20:02
