age,count,etl_timestamp
20-34,7813,2020-07-27 17:20:02
55-74,7715,2020-07-27 17:20:02
75+,3240,2020-07-27 17:20:02
<20,1720,2020-07-27 17:20:02
35-54,9300,2020-07-27 17:20:02
