age,count,etl_timestamp
20-34,9857,2020-09-15 17:20:02
55-74,8645,2020-09-15 17:20:02
75+,3478,2020-09-15 17:20:02
<20,2551,2020-09-15 17:20:02
35-54,10791,2020-09-15 17:20:02
