age,count,etl_timestamp
20-34,7381,2020-07-21 17:20:02
55-74,7558,2020-07-21 17:20:02
75+,3208,2020-07-21 17:20:02
<20,1607,2020-07-21 17:20:02
35-54,8974,2020-07-21 17:20:02
